_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,category_gold,id,screenname,text
662824450,FALSE,finalized,3,2/18/15 10:34,Information,1,,3.93646E+17,Nestle,James Hill  In US there's been an increase in service jobs&amp decrease in jobs like manufacturing: a change from active to sedentary  #NINS2013
662824451,FALSE,finalized,3,2/18/15 4:18,Information,1,,3.93645E+17,Nestle,James Hill  As society has changed we've become very good at engineering physical activity out of our lives.  #NINS2013
662824452,FALSE,finalized,3,2/18/15 7:02,Action,0.6747,,3.93642E+17,Nestle,"James Hill, Uni of Colorado is up now, looking at role of physical activity in obesity prevention. Webcast: http://t.co/kVFrdgUpuO #NINS2013"
662824453,FALSE,finalized,3,2/18/15 12:41,Information,0.6634,,3.93631E+17,Nestle,"Keith Godfrey:  Maternal undernutrition, obesity, stress and diabetes are major drivers affecting a child's development  #NINS2013"
662824454,FALSE,finalized,3,2/18/15 13:47,Information,1,,3.9363E+17,Nestle,"Keith Godfrey, Uni of Southhampton is up now - talking about how a poor start to a child's life can have lasting effects on health #NINS2013"
662824455,FALSE,finalized,3,2/18/15 12:40,Information,1,,3.93629E+17,Nestle,Dominique Belli:  Children who are obese are likely to experience more psychological &amp  social problems than children who are not  #NINS2013
662824456,FALSE,finalized,3,2/18/15 4:42,Information,1,,3.93626E+17,Nestle,"FIrst session is chaired by Dominique Belli of Children's Hospital, Geneva. He is talking about rates of childhood obesity #NINS2013"
662824457,FALSE,finalized,3,2/18/15 13:46,Information,1,,3.94952E+17,Nestle,"@peterbretscher CSV is reconceiving products, redefining value chain&amp cluster dev.through tangible and intang. asset http://t.co/CsMkOr6GIN"
662824458,FALSE,finalized,3,2/18/15 4:27,Information,1,,3.94936E+17,Nestle,We do business in ways that both deliver long-term shareholder value and benefit society http://t.co/dJyz6CT52c #CSVForum
662824459,FALSE,finalized,3,2/18/15 14:03,Information,1,,3.94936E+17,Nestle,"@rmancillar CSV for us starts at the top and Nutrition, Water&amp Rural Development link through all strategic functions http://t.co/dJyz6CT52c"
662824460,FALSE,finalized,3,2/18/15 12:59,Information,1,,3.94923E+17,Nestle,We are empowering women in the cocoa supply chain http://t.co/RbAHGzcV30 #CSVForum
662824461,FALSE,finalized,3,2/18/15 10:18,Action,1,,3.94922E+17,Nestle,"Read about our #ruraldevelopment Framework, which will rollout to 21 countries by 2015 http://t.co/jGR4CO1npb #CSVForum"
662824462,FALSE,finalized,3,2/18/15 13:58,Information,0.646,,3.94883E+17,Nestle,@BethFoodAg We r the first co. to develop commitments on nutrition &amp  founding member of IFBA http://t.co/44OBrfAn4B  http://t.co/uB7hEh1lYp
662824463,FALSE,finalized,3,2/18/15 5:13,Information,0.6614,,3.94879E+17,Nestle,"@GBW99 Our factories r in 86 countries. 2013 we invested in Germany, Singapore, UK. Launched EUR Youth Emp.Initiative http://t.co/4EUEN8d5ly"
662824464,FALSE,finalized,3,2/18/15 4:33,Information,1,,3.94877E+17,Nestle,P. Bulcke: Education is directly linked to addressing malnutrition and NestlÃ© is determined to be part of the solution. #CSVForum
662824465,FALSE,finalized,3,2/18/15 8:40,Information,1,,3.94872E+17,Nestle,Weâ€™re working hard to do all we can to promote healthier lifestyles and diets for kids http://t.co/hw8oIHYMaI
662824466,FALSE,finalized,3,2/18/15 9:37,Information,1,,3.94872E+17,Nestle,"Paul Bulcke:  #Nestle delivers more than 12bn fortified servings with micronutrients such as iron, iodine, zinc, vitamin A  #CSVForum"
662824467,FALSE,finalized,3,2/18/15 4:00,Information,1,,3.94871E+17,Nestle,P.Bulcke #Nestle CEO: Malnutrition seriously impairs human develpmnt and negatively affects labour productivity &amp  the economy #CSVForum
662824468,FALSE,finalized,3,2/18/15 6:56,Information,1,,3.94867E+17,Nestle,"Mexico has the highest obesity rates in the world, followed by the US @mnt_healthnews #CSVForum http://t.co/GgsbI2qJUV"
662824469,FALSE,finalized,3,2/18/15 9:27,Information,1,,3.94866E+17,Nestle,"Malnutrition seriously impairs human development, we are committed to being part of the solution #CSVForum http://t.co/WlEHVUL7qr"
662824470,FALSE,finalized,3,2/18/15 14:04,Information,0.646,,3.94859E+17,Nestle,@Josephnirico We support consumerâ€™s right to know what is in their food http://t.co/mO6zM7P57Y
662824471,FALSE,finalized,3,2/18/15 13:23,Information,1,,3.94848E+17,Nestle,@MichaelEPorter  Business role was to do business&amp other actors like NGOs were on the front line of development. This is changing  #CSVForum
662824472,FALSE,finalized,3,2/18/15 9:29,Information,1,,3.94834E+17,Nestle,"Peter Brabeck:  Creating Shared Value helps us to tackle challenges in nutrition, water and rural development  #CSVForum"
662824473,FALSE,finalized,3,2/18/15 13:36,Information,1,,3.94833E+17,Nestle,P.Brabeck:  We do business in ways that both deliver long-term shareholder value and benefit society  #CSVForum
662824474,FALSE,finalized,3,2/18/15 11:44,Action,1,,3.94782E+17,Nestle, The changing role of business in development . Join the debate on how to accelerate change at the Global #CSVForum http://t.co/gUyQMQPnMk
662824475,FALSE,finalized,3,2/18/15 12:10,Action,1,,3.95844E+17,Nestle,It's #Halloween! How about starting your day with a spooky cup of @Nescafe to get you in the right mood! http://t.co/4ahX2stva4
662824476,FALSE,finalized,3,2/18/15 9:03,Information,0.6643,,3.97376E+17,Nestle,@WhistlerFoodie We arenâ€™t patenting Nigella sativa. The patent wonâ€™t prevent the use for traditional&amp natural remedies http://t.co/vr5pxLVvlK
662824477,FALSE,finalized,3,2/18/15 12:19,Information,1,,3.9735E+17,Nestle,We pledge to accelerate #salt reduction in all our food brands worldwide http://t.co/xllA3Z1fSA http://t.co/NqPQGIEM9g
662824478,FALSE,finalized,3,2/18/15 12:54,Action,1,,4.00304E+17,Nestle,.@SayingGoodbyeUK @MentallyJaded Our Chairman thinks everyone has the right to free water. Please see his message: http://t.co/kmPanxN4fK
662824479,FALSE,finalized,3,2/18/15 5:26,Information,0.6614,,4.00246E+17,Nestle,@shakirhusain @karachikhatmal Our Chairman thinks everyone has the right to free water http://t.co/kmPanxN4fK
662824480,FALSE,finalized,3,2/18/15 14:02,Dialogue,0.664,,4.00243E+17,Nestle,.@carboncoach We believe access to water is a human right. We're not draining developing countriesâ€™ groundwater: http://t.co/dHUv1jvNjh
662824481,FALSE,finalized,3,2/18/15 9:16,Dialogue,0.6743,,4.00243E+17,Nestle,.@bordershibs @JosieLong We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824482,FALSE,finalized,3,2/18/15 13:50,Information,0.6631,,4.00242E+17,Nestle,.@karachikhatmal @mohsin_hamid We're not draining Pakistanâ€™s water We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824483,FALSE,finalized,3,2/18/15 12:02,Information,0.6675,,4.00241E+17,Nestle,@SayingGoodbyeUK We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824484,FALSE,finalized,3,2/18/15 9:08,Dialogue,0.6743,,4.00241E+17,Nestle,.@RealDonnaDeVane We believe access to water is a human right. We're not draining developing countriesâ€™ groundwater http://t.co/dHUv1jvNjh
662824485,FALSE,finalized,3,2/18/15 11:55,Information,0.6675,,4.0024E+17,Nestle,@Natureology We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824486,FALSE,finalized,3,2/18/15 5:13,Information,1,,4.00239E+17,Nestle,@AlixWiltonRegan We believe access to water is a human right. We're not draining developing countriesâ€™ groundwater: http://t.co/dHUv1jvNjh
662824487,FALSE,finalized,3,2/18/15 12:47,Action,1,,3.99952E+17,Nestle,.@CEOemail We're not draining developing countriesâ€™ groundwater. Please take a look to find out the facts: http://t.co/dHUv1jvNjh
662824488,FALSE,finalized,3,2/18/15 13:38,Information,1,,3.99951E+17,Nestle,.@HurtTheFurTrade We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824489,FALSE,finalized,3,2/18/15 12:35,Information,0.6641,,3.99937E+17,Nestle,.@TeresaForcadesF We believe access to water is a human right. We're not draining developing countriesâ€™ groundwater: http://t.co/dHUv1jvNjh
662824490,FALSE,finalized,3,2/18/15 12:34,Information,0.661,,3.99935E+17,Nestle,.@adam_j666 We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824491,FALSE,finalized,3,2/18/15 6:51,Action,1,,3.98846E+17,Nestle,We've launched Nestle Careers Facebook page! LIKE and learn more about working at #Nestle http://t.co/BallRJDB1K http://t.co/s5F9tJXY3z
662824492,FALSE,finalized,3,2/18/15 12:15,Information,0.6675,,3.98829E+17,Nestle,"@old_rake We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824493,FALSE,finalized,3,2/18/15 13:14,Information,0.6728,,3.98814E+17,Nestle,"@onewhoseesdimly We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824494,FALSE,finalized,3,2/18/15 13:00,Information,1,,3.98806E+17,Nestle,"@weetedscotland We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824495,FALSE,finalized,3,2/18/15 11:17,Information,0.6675,,3.98805E+17,Nestle,"@Chimneychim We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824496,FALSE,finalized,3,2/18/15 13:06,Information,0.6689,,3.98804E+17,Nestle,"@thetomslatter We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824497,FALSE,finalized,3,2/18/15 12:07,Information,0.6675,,3.98804E+17,Nestle,"@treebu We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824498,FALSE,finalized,3,2/18/15 13:00,Information,1,,3.98802E+17,Nestle,"@FoxgloveTales We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824499,FALSE,finalized,3,2/18/15 8:38,Information,0.6643,,3.98801E+17,Nestle,"@MartinDospel We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824500,FALSE,finalized,3,2/18/15 11:50,Information,0.6675,,3.98785E+17,Nestle,"@thomasinmanc We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824501,FALSE,finalized,3,2/18/15 13:10,Information,1,,3.98784E+17,Nestle,"@rustyrockets We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824502,FALSE,finalized,3,2/18/15 4:32,Information,1,,3.98766E+17,Nestle,NestlÃ© Research Center receives The University of Tokyo Shokumon Award 2013 http://t.co/mAH5zwIqQS http://t.co/HhnAmgMt9a
662824503,FALSE,finalized,3,2/18/15 11:48,Information,1,,3.98755E+17,Nestle,"@ParisLees We're not draining developing countriesâ€™ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824504,FALSE,finalized,3,2/18/15 6:56,Information,0.6614,,4.03181E+17,Nestle,@TheEarthNetwork We unreservedly believe that access to water is a basic human right http://t.co/kmPanxN4fK
662824505,FALSE,finalized,3,2/18/15 8:55,Information,1,,4.0316E+17,Nestle,.@PlasticPollutes We believe access to water is a human right. We're not draining developing countriesâ€™ groundwater: http://t.co/4NkwV8oLTj
662824506,FALSE,finalized,3,2/18/15 13:20,Information,0.6728,,4.02849E+17,Nestle,.@LidoPimienta We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/4NkwV8oLTj
662824507,FALSE,finalized,3,2/18/15 10:35,Information,1,,4.0284E+17,Nestle,"Weâ€™ll be working with @WWF to encourage the responsible development of #bioplastics, derived from plant materials http://t.co/cQWVuBiRme"
662824508,FALSE,finalized,3,2/18/15 12:23,Information,1,,4.02407E+17,Nestle,#Nestle: industry must help develop skills via @Telegraph http://t.co/Kspm53Fxjc @larmitstead
662824509,FALSE,finalized,3,2/18/15 5:23,Information,1,,4.02358E+17,Nestle,What #Nestle's Hiring Plan Says About EU's Workforce via @BloombergTV http://t.co/jCEaClB2hb
662824510,FALSE,finalized,3,2/18/15 13:13,Information,1,,4.01281E+17,Nestle,L Freixe  Productivity gains are important. Why? They allow us to be capable of investing in innovation&amp  creating growth  #employment4youth
662824511,FALSE,finalized,3,2/18/15 13:52,Information,1,,4.01279E+17,Nestle,L Freixe: Some of our most dynamic brands are developing in Europe-NescafÃ© Dolce Gusto is growing double digit&amp  creating opportunities
662824512,FALSE,finalized,3,2/18/15 8:52,Information,1,,4.01278E+17,Nestle,"L Freixe says #Nestle has continued to invest in Europe, which has allowed company to grow - so correlation between this growth&amp job creation"
662824513,FALSE,finalized,3,2/18/15 12:26,Information,1,,4.01273E+17,Nestle,A Vassiliou:  #Nestle is showing that stakeholders can work together to bring about change  #employment4youth
662824514,FALSE,finalized,3,2/18/15 12:39,Information,0.6634,,4.01273E+17,Nestle,A Vassiliou says we must link education systems and labour markets better- must help young people develop skills they need #employment4youth
662824515,FALSE,finalized,3,2/18/15 6:50,Information,1,,4.0127E+17,Nestle,L Freixe says holding this event in Athens to show support to one of the countries most affected by this crisis - Greece #employment4youth
662824516,FALSE,finalized,3,2/18/15 13:39,Information,1,,4.01269E+17,Nestle,Ioannis Vroutsis  Jobs cannot be created by laws or ministerial decrees-only an explosion of investment&amp  entrepreneurship  #employment4youth
662824517,FALSE,finalized,3,2/18/15 3:52,Information,0.6496,,4.01267E+17,Nestle,"Pleased to welcome Greek Labour Minister Ioannis Vroutsis to open our event. Live webcast, Athens: http://t.co/uGom1GRj9x #employment4youth"
662824518,FALSE,finalized,3,2/18/15 10:27,Information,0.6668,,4.01264E+17,Nestle,VIDEO: #Nestle Head of Zone Europe explains how weâ€™ll open up work opportunities for young people: http://t.co/0gDxHTrhjm #employment4youth
662824519,FALSE,finalized,3,2/18/15 5:14,Action,0.6747,,4.01262E+17,Nestle,VIDEO: Find out why weâ€™re ready to do even more to help Europeâ€™s young people get into work #employment4youth http://t.co/4GLPHe0C9Z #nestle
662824520,FALSE,finalized,3,2/18/15 11:21,Information,1,,4.03567E+17,Nestle,#Nestle has a long tradition of recruiting young people. Now weâ€™re doing more to help under 30s in #Europe find work http://t.co/9ZUySrCetZ
662824521,FALSE,finalized,3,2/18/15 9:19,Information,1,,4.03532E+17,Nestle,.@FENpromos We believe access to water is a human right. We're not draining developing countriesâ€™ groundwater: http://t.co/4NkwV8oLTj
662824522,FALSE,finalized,3,2/18/15 5:13,Information,0.6614,,4.03532E+17,Nestle,.@ShaistaGohir We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/4NkwV8oLTj
662824523,FALSE,finalized,3,2/18/15 9:34,Information,0.6668,,4.03835E+17,Nestle,.@PlasticPollutes We're not draining Pakistanâ€™s water. We firmly believe access to water is a human right http://t.co/4NkwV8oLTj
662824524,FALSE,finalized,3,2/18/15 9:15,Information,0.6643,,4.03835E+17,Nestle,.@Sarah__Reynolds We believe access to water is a human right. We're not draining developing countriesâ€™ groundwater: http://t.co/4NkwV8oLTj
